序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
698,L5-60,《奧利奧》威化夾心酥量販包-巧克力(260g/盒),79,1656.00 ,奧利奧,16.0 ,4.5 ,23.0 ,餅乾_中西小點,葷食,260,698_L5-60《奧利奧》威化夾心酥量販包-巧克力(260g/盒)_79_1656_餅乾_中西小點
699,L5-61,《奧利奧》威化夾心酥量販包-香草(260g/盒),79,1656.00 ,奧利奧,16.0 ,4.5 ,23.0 ,餅乾_中西小點,葷食,260,699_L5-61《奧利奧》威化夾心酥量販包-香草(260g/盒)_79_1656_餅乾_中西小點
700,L5-62,《奧利奧》美味雙心巧克力三明治餅乾(411g/盒),93,1317.50 ,奧利奧,15.5 ,5.0 ,17.0 ,餅乾_中西小點,葷食,411,700_L5-62《奧利奧》美味雙心巧克力三明治餅乾(411g/盒)_93_1317.5_餅乾_中西小點
701,L5-63,《奧利奧》香草三明治餅乾(411g/盒),89,1317.50 ,奧利奧,15.5 ,5.0 ,17.0 ,餅乾_中西小點,素食,411,701_L5-63《奧利奧》香草三明治餅乾(411g/盒)_89_1317.5_餅乾_中西小點
702,L5-64,《奧利奧》草莓夾心三明治餅乾(411g/盒),93,1317.50 ,奧利奧,15.5 ,5.0 ,17.0 ,餅乾_中西小點,葷食,411,702_L5-64《奧利奧》草莓夾心三明治餅乾(411g/盒)_93_1317.5_餅乾_中西小點
703,L5-65,《奧利奧》清甜夾心 隨手包 9入(264.6g/盒),79,1050.00 ,奧利奧,15.0 ,5.0 ,14.0 ,餅乾_中西小點,葷食,265,703_L5-65《奧利奧》清甜夾心 隨手包 9入(264.6g/盒)_79_1050_餅乾_中西小點
704,L5-66,《奧利奧》奧利奧三明治草莓隨手包 9入(264.6g/盒),79,1050.00 ,奧利奧,15.0 ,5.0 ,14.0 ,餅乾_中西小點,葷食,265,704_L5-66《奧利奧》奧利奧三明治草莓隨手包 9入(264.6g/盒)_79_1050_餅乾_中西小點
705,L5-67,《奧利奧》輕甜夾心三明治餅乾(411g/盒),99,1470.00 ,奧利奧,21.0 ,5.0 ,14.0 ,餅乾_中西小點,素食,411,705_L5-67《奧利奧》輕甜夾心三明治餅乾(411g/盒)_99_1470_餅乾_中西小點
706,L5-68,《義美》巧克力夾心酥(400g/包),85,2760.00 ,義美,23.0 ,5.0 ,24.0 ,餅乾_中西小點,葷食,400,706_L5-68《義美》巧克力夾心酥(400g/包)_85_2760_餅乾_中西小點
707,L5-69,《義美》花生夾心酥(400g/包),85,2760.00 ,義美,23.0 ,5.0 ,24.0 ,餅乾_中西小點,葷食,400,707_L5-69《義美》花生夾心酥(400g/包)_85_2760_餅乾_中西小點
708,L5-70,《義美》美味薄餅夾心-起司(144公克/盒),52,1518.00 ,義美,23.0 ,6.0 ,11.0 ,餅乾_中西小點,葷食,144,708_L5-70《義美》美味薄餅夾心-起司(144公克/盒)_52_1518_餅乾_中西小點
709,L5-71,《義美》美味薄餅夾心-檸檬風味(144公克/盒),52,1518.00 ,義美,23.0 ,6.0 ,11.0 ,餅乾_中西小點,葷食,144,709_L5-71《義美》美味薄餅夾心-檸檬風味(144公克/盒)_52_1518_餅乾_中西小點
710,L5-72,《義美》香芋夾心酥(400g/包),85,2760.00 ,義美,23.0 ,5.0 ,24.0 ,餅乾_中西小點,葷食,400,710_L5-72《義美》香芋夾心酥(400g/包)_85_2760_餅乾_中西小點
711,L5-73,《義美》香草牛奶夾心酥(400g/包),85,2760.00 ,義美,23.0 ,5.0 ,24.0 ,餅乾_中西小點,葷食,400,711_L5-73《義美》香草牛奶夾心酥(400g/包)_85_2760_餅乾_中西小點
712,L5-74,《義美》草莓夾心酥(400g/包),85,2760.00 ,義美,23.0 ,5.0 ,24.0 ,餅乾_中西小點,葷食,400,712_L5-74《義美》草莓夾心酥(400g/包)_85_2760_餅乾_中西小點
713,L5-75,《義美》新浪派牛奶巧克力(256g/盒),69,2600.00 ,義美,20.0 ,6.5 ,20.0 ,餅乾_中西小點,葷食,256,713_L5-75《義美》新浪派牛奶巧克力(256g/盒)_69_2600_餅乾_中西小點
714,L5-76,《義美》新浪派黑巧克力(256g/盒),69,2600.00 ,義美,20.0 ,6.5 ,20.0 ,餅乾_中西小點,葷食,256,714_L5-76《義美》新浪派黑巧克力(256g/盒)_69_2600_餅乾_中西小點
715,L5-77,《義美》檸檬夾心酥(400g/包),85,2760.00 ,義美,23.0 ,5.0 ,24.0 ,餅乾_中西小點,葷食,400,715_L5-77《義美》檸檬夾心酥(400g/包)_85_2760_餅乾_中西小點
716,L5-78,《優龍》ACE夾心餅乾-起司(125公克/盒),50,1382.98 ,優龍,23.5 ,5.5 ,10.7 ,餅乾_中西小點,葷食,125,716_L5-78《優龍》ACE夾心餅乾-起司(125公克/盒)_50_1382.975_餅乾_中西小點
717,L5-79,《優龍》ACE提拉米蘇夾心餅乾(125g/盒),50,1382.98 ,優龍,23.5 ,5.5 ,10.7 ,餅乾_中西小點,葷食,125,717_L5-79《優龍》ACE提拉米蘇夾心餅乾(125g/盒)_50_1382.975_餅乾_中西小點
718,L5-80,《LOTTE樂天》小熊餅乾-超值美味組合(37g盒),27,661.50 ,LOTTE樂天,7.0 ,7.0 ,13.5 ,餅乾_中西小點,葷食,37,718_L5-80《LOTTE樂天》小熊餅乾-超值美味組合(37g盒)_27_661.5_餅乾_中西小點
719,L5-81,《LOTTE樂天》小熊餅迷你包-巧克力口味(126g/盒),109,1795.50 ,LOTTE樂天,19.0 ,9.0 ,10.5 ,餅乾_中西小點,葷食,126,719_L5-81《LOTTE樂天》小熊餅迷你包-巧克力口味(126g/盒)_109_1795.5_餅乾_中西小點
720,L5-82,《盛香珍》巧克力脆餅(180g/盒),65,2205.00 ,盛香珍,17.5 ,6.0 ,21.0 ,餅乾_中西小點,葷食,180,720_L5-82《盛香珍》巧克力脆餅(180g/盒)_65_2205_餅乾_中西小點
721,L5-83,《可口》小瓜呆脆笛酥-牛奶口味(210g/盒),61,1963.50 ,可口,17.0 ,5.5 ,21.0 ,餅乾_中西小點,葷食,210,721_L5-83《可口》小瓜呆脆笛酥-牛奶口味(210g/盒)_61_1963.5_餅乾_中西小點
722,L5-84,《可口》小瓜呆脆笛酥草莓量販包(210g/盒),61,1963.50 ,可口,17.0 ,5.5 ,21.0 ,餅乾_中西小點,葷食,210,722_L5-84《可口》小瓜呆脆笛酥草莓量販包(210g/盒)_61_1963.5_餅乾_中西小點
723,L5-85,《盛香珍》捲心酥榛果巧克力(200公克/盒),49,2150.50 ,盛香珍,17.0 ,5.5 ,23.0 ,餅乾_中西小點,葷食,200,723_L5-85《盛香珍》捲心酥榛果巧克力(200公克/盒)_49_2150.5_餅乾_中西小點
724,L5-86,《孔雀》捲心餅-草莓奶昔(189g/盒),59,2281.50 ,乖乖,19.5 ,9.0 ,13.0 ,餅乾_中西小點,葷食,189,724_L5-86《孔雀》捲心餅-草莓奶昔(189g/盒)_59_2281.5_餅乾_中西小點
725,L5-87,《義美》巧克力卷量販盒-南洋香芋(273g/盒),82,2762.50 ,義美,6.5 ,17.0 ,25.0 ,餅乾_中西小點,葷食,273,725_L5-87《義美》巧克力卷量販盒-南洋香芋(273g/盒)_82_2762.5_餅乾_中西小點
726,L5-88,《義美》牛奶卷-巧克力(215g/盒),75,2178.00 ,義美,16.5 ,6.0 ,22.0 ,餅乾_中西小點,葷食,215,726_L5-88《義美》牛奶卷-巧克力(215g/盒)_75_2178_餅乾_中西小點
727,L5-89,《乖乖》孔雀捲心餅-阿薩姆奶茶(63公克x3包 / 盒),59,2281.50 ,乖乖,19.5 ,9.0 ,13.0 ,餅乾_中西小點,葷食,189,727_L5-89《乖乖》孔雀捲心餅-阿薩姆奶茶(63公克x3包 / 盒)_59_2281.5_餅乾_中西小點
728,L5-90,《義美》草莓鮮乳卷(215g/盒),78,2178.00 ,義美,16.5 ,6.0 ,22.0 ,餅乾_中西小點,葷食,215,728_L5-90《義美》草莓鮮乳卷(215g/盒)_78_2178_餅乾_中西小點
729,L5-91,《義美》鮮乳卷(咖啡)(215g/盒),79,2178.00 ,義美,16.5 ,6.0 ,22.0 ,餅乾_中西小點,葷食,215,729_L5-91《義美》鮮乳卷(咖啡)(215g/盒)_79_2178_餅乾_中西小點
730,L5-92,《盛香珍》捲心酥草莓(200g/盒),59,2150.50 ,盛香珍,5.5 ,17.0 ,23.0 ,餅乾_中西小點,葷食,200,730_L5-92《盛香珍》捲心酥草莓(200g/盒)_59_2150.5_餅乾_中西小點
731,L5-93,《義美》巧克力卷量販盒-法式布丁(273g/盒),79,2762.50 ,義美,6.5 ,17.0 ,25.0 ,餅乾_中西小點,葷食,273,731_L5-93《義美》巧克力卷量販盒-法式布丁(273g/盒)_79_2762.5_餅乾_中西小點
732,L5-94,《乖乖》孔雀捲心餅-巧克力(63gx3包/盒),56,2281.50 ,乖乖,19.5 ,9.0 ,13.0 ,餅乾_中西小點,葷食,189,732_L5-94《乖乖》孔雀捲心餅-巧克力(63gx3包/盒)_56_2281.5_餅乾_中西小點
733,L5-95,《乖乖》孔雀捲心餅-雞蛋布丁(63gx3包/盒),56,2281.50 ,乖乖,19.5 ,9.0 ,13.0 ,餅乾_中西小點,葷食,189,733_L5-95《乖乖》孔雀捲心餅-雞蛋布丁(63gx3包/盒)_56_2281.5_餅乾_中西小點
734,L5-96,《乖乖》孔雀捲心餅-咖啡(63gx3包/盒),56,2281.50 ,乖乖,19.5 ,9.0 ,13.0 ,餅乾_中西小點,葷食,189,734_L5-96《乖乖》孔雀捲心餅-咖啡(63gx3包/盒)_56_2281.5_餅乾_中西小點
735,L5-97,《盛香珍》拿鐵咖啡脆捲(210g/盒),72,2793.00 ,盛香珍,19.0 ,6.0 ,24.5 ,餅乾_中西小點,葷食,210,735_L5-97《盛香珍》拿鐵咖啡脆捲(210g/盒)_72_2793_餅乾_中西小點
736,L5-98,《喜年來》原味蛋捲分享包(128g/盒),42,1575.00 ,喜年來,12.5 ,6.0 ,21.0 ,餅乾_中西小點,葷食,128,736_L5-98《喜年來》原味蛋捲分享包(128g/盒)_42_1575_餅乾_中西小點
737,L5-99,《義美》奶油蛋卷(180g/盒),79,2530.00 ,義美,23.0 ,5.5 ,20.0 ,餅乾_中西小點,葷食,180,737_L5-99《義美》奶油蛋卷(180g/盒)_79_2530_餅乾_中西小點
738,L5-100,《喜年來》芝麻蛋捲分享包(128g/盒),45,1575.00 ,喜年來,12.5 ,6.0 ,21.0 ,餅乾_中西小點,葷食,128,738_L5-100《喜年來》芝麻蛋捲分享包(128g/盒)_45_1575_餅乾_中西小點
739,L5-101,《盛香珍》日式燒卷 芝麻(148g/盒),57,2408.25 ,盛香珍,13.0 ,9.5 ,19.5 ,餅乾_中西小點,葷食,148,739_L5-101《盛香珍》日式燒卷 芝麻(148g/盒)_57_2408.25_餅乾_中西小點
740,L5-102,《盛香珍》日式燒卷 紫菜(140g/盒),57,2408.25 ,盛香珍,13.0 ,9.5 ,19.5 ,餅乾_中西小點,葷食,140,740_L5-102《盛香珍》日式燒卷 紫菜(140g/盒)_57_2408.25_餅乾_中西小點
741,L5-103,《喜年來》芝麻蛋捲經濟包(192g/盒),69,2231.25 ,喜年來,12.5 ,8.5 ,21.0 ,餅乾_中西小點,葷食,192,741_L5-103《喜年來》芝麻蛋捲經濟包(192g/盒)_69_2231.25_餅乾_中西小點
742,L5-104,《喜年來》原味蛋捲經濟包(192g/盒),69,2231.25 ,喜年來,12.5 ,8.5 ,21.0 ,餅乾_中西小點,葷食,192,742_L5-104《喜年來》原味蛋捲經濟包(192g/盒)_69_2231.25_餅乾_中西小點
743,L5-105,《義美》原味小蛋卷(114公克/盒),48,2231.25 ,義美,12.5 ,8.5 ,21.0 ,餅乾_中西小點,葷食,114,743_L5-105《義美》原味小蛋卷(114公克/盒)_48_2231.25_餅乾_中西小點
744,L5-106,《義美》芝麻小蛋卷(114公克/盒),48,2231.25 ,義美,12.5 ,8.5 ,21.0 ,餅乾_中西小點,葷食,114,744_L5-106《義美》芝麻小蛋卷(114公克/盒)_48_2231.25_餅乾_中西小點
745,L5-107,《義美》原味蛋卷(180g/盒),79,2530.00 ,義美,23.0 ,5.5 ,20.0 ,餅乾_中西小點,葷食,180,745_L5-107《義美》原味蛋卷(180g/盒)_79_2530_餅乾_中西小點
746,L5-108,《義美》芝麻蛋卷(180g/盒),79,2530.00 ,義美,23.0 ,5.5 ,20.0 ,餅乾_中西小點,葷食,180,746_L5-108《義美》芝麻蛋卷(180g/盒)_79_2530_餅乾_中西小點
747,L5-109,《盛香珍》榛果巧克酥(240g/盒),69,2090.00 ,盛香珍,20.0 ,5.5 ,19.0 ,餅乾_中西小點,素食,240,747_L5-109《盛香珍》榛果巧克酥(240g/盒)_69_2090_餅乾_中西小點
748,L5-110,《盛香珍》手製煎餅花生口味(210g/盒),65,3006.25 ,盛香珍,18.5 ,6.5 ,25.0 ,餅乾_中西小點,素食,210,748_L5-110《盛香珍》手製煎餅花生口味(210g/盒)_65_3006.25_餅乾_中西小點
749,L5-111,《義美》煎餅量販盒-芝麻(231g/盒),65,2762.50 ,義美,17.0 ,6.5 ,25.0 ,餅乾_中西小點,葷食,231,749_L5-111《義美》煎餅量販盒-芝麻(231g/盒)_65_2762.5_餅乾_中西小點
750,L5-112,《盛香珍》手製煎餅 綠藻(210g/盒),65,3006.25 ,盛香珍,18.5 ,6.5 ,25.0 ,餅乾_中西小點,素食,210,750_L5-112《盛香珍》手製煎餅 綠藻(210g/盒)_65_3006.25_餅乾_中西小點
751,L5-113,《盛香珍》手製煎餅芝麻(210g/盒),69,3006.25 ,盛香珍,18.5 ,6.5 ,25.0 ,餅乾_中西小點,素食,210,751_L5-113《盛香珍》手製煎餅芝麻(210g/盒)_69_3006.25_餅乾_中西小點
752,L5-114,《義美》狀元煎餅-杏仁(256g/盒),68,2762.50 ,義美,17.0 ,6.5 ,25.0 ,餅乾_中西小點,葷食,256,752_L5-114《義美》狀元煎餅-杏仁(256g/盒)_68_2762.5_餅乾_中西小點
753,L5-115,《義美》狀元煎餅(256g/盒),64,2762.50 ,義美,17.0 ,6.5 ,25.0 ,餅乾_中西小點,葷食,256,753_L5-115《義美》狀元煎餅(256g/盒)_64_2762.5_餅乾_中西小點
754,L5-116,《義美》煎餅量販盒-杏仁(240g/盒),65,2762.50 ,義美,17.0 ,6.5 ,25.0 ,餅乾_中西小點,葷食,240,754_L5-116《義美》煎餅量販盒-杏仁(240g/盒)_65_2762.5_餅乾_中西小點
755,L5-117,《義美》煎餅量販盒-海苔(231g/盒),65,2762.50 ,義美,17.0 ,6.5 ,25.0 ,餅乾_中西小點,葷食,231,755_L5-117《義美》煎餅量販盒-海苔(231g/盒)_65_2762.5_餅乾_中西小點
756,L5-118,《義美》煎餅量販盒-牛奶(231g/盒),65,2762.50 ,義美,17.0 ,6.5 ,25.0 ,餅乾_中西小點,葷食,231,756_L5-118《義美》煎餅量販盒-牛奶(231g/盒)_65_2762.5_餅乾_中西小點
757,L5-119,《義美》煎餅量販盒-花生(240g/盒),65,2762.50 ,義美,17.0 ,6.5 ,25.0 ,餅乾_中西小點,葷食,240,757_L5-119《義美》煎餅量販盒-花生(240g/盒)_65_2762.5_餅乾_中西小點
758,L5-120,《健康日誌》韓式泡菜脆餅(192g/包),49,1890.00 ,健康日誌,21.0 ,15.0 ,6.0 ,餅乾_中西小點,葷食,192,758_L5-120《健康日誌》韓式泡菜脆餅(192g/包)_49_1890_餅乾_中西小點
759,L5-121,《健康日誌》海苔洋芋脆餅(192g/袋),49,1890.00 ,健康日誌,21.0 ,15.0 ,6.0 ,餅乾_中西小點,素食,192,759_L5-121《健康日誌》海苔洋芋脆餅(192g/袋)_49_1890_餅乾_中西小點
760,L5-122,《健康日誌》法式蒜味脆餅(192g/袋),49,1890.00 ,健康日誌,21.0 ,15.0 ,6.0 ,餅乾_中西小點,葷食,192,760_L5-122《健康日誌》法式蒜味脆餅(192g/袋)_49_1890_餅乾_中西小點
761,L5-123,《厚毅》三角野菜餅(192g/包),49,1872.00 ,厚毅,13.0 ,9.0 ,16.0 ,餅乾_中西小點,素食,192,761_L5-123《厚毅》三角野菜餅(192g/包)_49_1872_餅乾_中西小點
762,L5-124,《喜年來》蔬菜餅乾經濟包(150g/盒),59,3059.00 ,喜年來,23.0 ,7.0 ,19.0 ,餅乾_中西小點,葷食,150,762_L5-124《喜年來》蔬菜餅乾經濟包(150g/盒)_59_3059_餅乾_中西小點
763,L5-125,《福義軒》純鮮乳餅(200g/盒),79,2193.75 ,福義軒,15.0 ,7.5 ,19.5 ,餅乾_中西小點,葷食,200,763_L5-125《福義軒》純鮮乳餅(200g/盒)_79_2193.75_餅乾_中西小點
764,L5-126,《福義軒》黑芝麻脆餅(200g/盒),79,2193.75 ,福義軒,15.0 ,7.5 ,19.5 ,餅乾_中西小點,葷食,200,764_L5-126《福義軒》黑芝麻脆餅(200g/盒)_79_2193.75_餅乾_中西小點
765,L5-127,《福義軒》紅麴薄餅(200g/盒),79,2193.75 ,福義軒,15.0 ,7.5 ,19.5 ,餅乾_中西小點,葷食,200,765_L5-127《福義軒》紅麴薄餅(200g/盒)_79_2193.75_餅乾_中西小點
766,L5-128,《義美》鮮乳薄餅(240g/盒),69,2400.00 ,義美,12.5 ,8.0 ,24.0 ,餅乾_中西小點,葷食,240,766_L5-128《義美》鮮乳薄餅(240g/盒)_69_2400_餅乾_中西小點
767,L5-129,《義美》紅麴養生薄餅(240g/盒),69,2400.00 ,義美,12.5 ,8.0 ,24.0 ,餅乾_中西小點,葷食,240,767_L5-129《義美》紅麴養生薄餅(240g/盒)_69_2400_餅乾_中西小點
768,L5-130,《喜年來》藍綠藻薄餅量販盒(20g+-9%*15包/盒),79,2520.00 ,喜年來,12.0 ,10.0 ,21.0 ,餅乾_中西小點,葷食,300,768_L5-130《喜年來》藍綠藻薄餅量販盒(20g+-9%*15包/盒)_79_2520_餅乾_中西小點
769,L5-131,《喜年來》紅麴薄餅量販盒(20g*15包/盒),79,2520.00 ,喜年來,12.0 ,10.0 ,21.0 ,餅乾_中西小點,葷食,300,769_L5-131《喜年來》紅麴薄餅量販盒(20g*15包/盒)_79_2520_餅乾_中西小點
770,L5-132,《RITZ》麗滋餅乾家庭號(300g/盒),89,1732.50 ,RITZ麗滋,15.0 ,5.5 ,21.0 ,餅乾_中西小點,素食,300,770_L5-132《RITZ》麗滋餅乾家庭號(300g/盒)_89_1732.5_餅乾_中西小點
771,L5-133,《旺旺》一定要吃-輕辣(70g/盒),24,1237.50 ,旺旺,12.5 ,18.0 ,5.5 ,餅乾_中西小點,素食,70,771_L5-133《旺旺》一定要吃-輕辣(70g/盒)_24_1237.5_餅乾_中西小點
772,L5-134,《旺旺》一定要吃-原味(70g),25,1237.50 ,旺旺,12.5 ,18.0 ,5.5 ,餅乾_中西小點,素食,70,772_L5-134《旺旺》一定要吃-原味(70g)_25_1237.5_餅乾_中西小點
773,L5-135,《旺旺》小小酥綜合(150g/包),43,2584.00 ,旺旺,16.0 ,19.0 ,8.5 ,餅乾_中西小點,素食,150,773_L5-135《旺旺》小小酥綜合(150g/包)_43_2584_餅乾_中西小點
774,L5-136,《有田製?》乳幼米果-胡蘿蔔(60g/包),45,1568.00 ,有田製?,14.0 ,16.0 ,7.0 ,餅乾_中西小點,素食,60,774_L5-136《有田製?》乳幼米果-胡蘿蔔(60g/包)_45_1568_餅乾_中西小點
775,L5-137,《有田製?》蔬菜家族(60g/包),49,1568.00 ,有田製?,14.0 ,16.0 ,7.0 ,餅乾_中西小點,素食,60,775_L5-137《有田製?》蔬菜家族(60g/包)_49_1568_餅乾_中西小點
776,L5-138,《有田製?》乳幼米果-水果(60g/包),49,1568.00 ,有田製?,14.0 ,16.0 ,7.0 ,餅乾_中西小點,素食,60,776_L5-138《有田製?》乳幼米果-水果(60g/包)_49_1568_餅乾_中西小點
777,L5-139,《有田製?》乳幼米果(60g/包),49,1568.00 ,有田製?,14.0 ,16.0 ,7.0 ,餅乾_中西小點,素食,60,777_L5-139《有田製?》乳幼米果(60g/包)_49_1568_餅乾_中西小點
